person,num_received,num_viewed,num_completed,num_transactions,money_spent
cff9e1e91e924e7680871a835b06400c,4,4,3,6,120.33999999999999
cffaf5d3a58a4dacbf3e43d2ea85cef4,6,4,3,4,75.68
cffd46a4ad444357a62f3929cd07a072,4,2,2,4,104.63
d00057f58e4e41bca6afbc9337b3f8a8,6,4,4,12,375.55
d00c733c9c8d4ae7ad41c53750f64c48,3,2,1,8,71.62
d00fc7daeb9949e992491e6afca4fbf8,3,3,1,14,236.66
d0138f4b103a4dbe9147464b061785b6,5,5,2,5,130.77
d015bf9545c1465d8328a18c8a825226,6,6,5,6,145.85
d016152dbf9149b68a6b6657189a2bab,4,3,3,9,225.22999999999996
d0168acdc0674ecab25e5c18271160d1,4,4,3,3,56.519999999999996
d020580e689749dc89c37b09d5fb62c8,5,5,2,4,109.97999999999999
d0227d0bb2b147dd877d1a373226537b,4,1,4,6,112.88
d02a68a052244f20a5c3ab0540607a1d,5,3,1,8,33.309999999999995
d02c8f94e7b7461da70b6e622ad87488,6,5,3,23,298.56
d02ed1185b7f46718b0bf0bf6b1015a2,5,5,2,4,85.16
d030bccce03a4901a889b54f5930d938,6,6,6,12,159.46
d034e28ea9f846e497eac1f24eee7fe0,6,5,,8,26.879999999999995
d0364573196344df9de76b5a5ddbf6bc,4,2,2,8,33.39
d0369fdd1624460fbfc81ca4b3d2f3ad,5,2,1,5,18.720000000000002
d03e159b7fbd4da9a87fd265f02720a0,5,4,3,20,76.92
d04e831525064891a554847efa349fd8,4,2,1,9,37.629999999999995
d0532474533d4dcaa552813f36898506,6,2,,10,16.150000000000002
d0540651808d4cf298641de8d87b61df,3,2,2,11,168.43999999999997
d0545018234e4ca6a34b2ed6e5d833a5,5,2,1,5,18.13
d0566c76d51e4ef39cf52fa4cd35fab2,4,4,3,7,122.42
d058f73bf8674a26a95227db098147b1,6,6,4,3,75.62
d067d8e01e314ba390b05e000775eadd,5,5,1,19,152.33
d06b1b0c09234571a7aeb24158ac4991,4,3,,7,13.0
d0730c86e9f34da1a8d458c28ab5bd49,4,3,4,4,70.84
d0747565cb4343158d55ef1b142cb41d,4,4,,,
d07b84af723a4d6390620668d1d7c076,3,3,2,4,94.0
d07e73496c17493c96cc03420f518539,6,5,3,12,173.93
d0855d0668ad42379707f39d97ceec20,4,4,1,2,31.82
d085b1cf47e54595b39e1564b57bdc13,3,,2,3,72.2
d087c473b4d247ccb0abfef59ba12b0e,6,5,4,10,530.9599999999999
d087fd0166404163b7d1e1e7cf2a9ac7,5,5,4,29,92.98
d08a73ea06f441009a2710c5cb2f6327,3,3,,6,19.92
d08a8a11f0b8461c918cb3a366313876,5,4,,4,14.15
d08b25d10f0246adb4b6459db2e63722,4,3,3,8,203.99999999999997
d08bb3a6b09c4059970788a1edbc0312,5,4,1,9,23.34
d091dfa1a1d7414da78027d8832ff681,5,4,3,9,190.15
d09aab79a0b04f95b7b673f3a3b16f2b,6,2,1,16,51.47
d0a80415b84c4df4908b8403b19765e3,6,6,6,30,260.69
d0a8b1eade474d65974371700b5a74bf,6,6,5,7,113.76
d0ab05be7544435f935f13082b31ff0e,5,5,5,20,269.47
d0b518c8bc034ea2a2ac83e34e55be97,3,2,2,9,245.85999999999999
d0b9eaeac7c045fa998a14371d30cb23,6,3,5,14,164.98
d0bca8f00b4b47228080ec87095d4ae4,4,3,2,13,162.02
d0be9ff460964c3398a33ad9b2829f3a,5,5,4,6,857.75
d0bf2b919ce74f68a939255a73244fd7,5,3,4,15,210.29999999999995
d0bfe54648ac488093c9f3498d0185d4,6,5,4,8,130.84
d0c81b8228754cc1abcf010c212d308e,5,3,2,13,71.26
d0c9c4785bf34d839b31485a37bf25ca,2,1,1,7,22.01
d0ca8c271d754b7b9c565443d676d61f,4,2,1,11,44.0
d0cb3963974b4266bf7a8ede1d96a884,5,5,2,3,25.83
d0d5466a6c6f4f5782d6b8f2542a84f8,4,1,1,3,9.519999999999998
d0dac503d6f3416aa15c388ce2aff530,5,3,2,9,243.8
d0dcec4372ca4c88955ba0ef011a8e86,5,4,2,6,26.0
d0de5df4a59845fc865659b10adfb80e,5,4,4,11,227.77
d0e37ab86e2a46df9674c6b80e80ab8c,5,2,,8,12.87
d0e38277ec4646c7a73b408211b7ff19,4,4,3,7,166.26
d0e43d2aa85648a6b84ab731105bc2b5,5,3,4,14,196.08999999999997
d0e5c238d4074233bdc3c872c646fc7b,6,6,5,11,149.1
d0e8e341348846b2af7879dedf4e3ff0,4,2,1,3,10.860000000000001
d0ef0a78fe33476db4032b3282f445cb,4,3,2,11,110.59
d0faf95a267f4a25a83feb072f1449f2,5,3,4,12,351.13000000000005
d0fd792593d641caa5ff86ca26985604,3,3,1,1,21.7
d10238bffa114193b35f0e4291aef010,6,4,5,6,132.56
d10277f323d04d989cd9c060cd236f72,4,2,3,19,668.92
d10314cc85374d27a116c0472bdde459,4,4,3,8,191.35
d105c60598cd410eab1e21e59c3fc613,5,2,2,7,38.54
d107e23e47d64da996d518e10c84a288,2,2,2,6,77.86000000000001
d10c2674404040778c0bf927ef316082,2,1,2,12,96.66000000000001
d1156d13c1d443a885e3ea825975ce8e,5,4,4,6,116.05000000000001
d11b5f234e114b00a1bb71f5865367fb,3,3,3,10,209.54
d11c5393ef3642b1b7a458ac7dc14aa8,4,1,,4,13.920000000000002
d11d07c8dadc4ac7aab8e0871a041104,6,5,,4,11.37
d11e7279219b418eb0133758d88ee285,4,4,2,6,156.28
d1221180e99a46acb2841673afd34c5e,5,2,2,5,32.379999999999995
d122a4332290450fbecdca2d5e15ee0d,4,1,1,8,27.95
d125605ab1244b8fba57840cbe095f81,6,2,4,12,303.00999999999993
d1266f8716544f34b3e46ac01a5b284a,4,3,1,5,14.899999999999999
d129c17e6acf4ed4aea48bb09885575b,6,4,,2,7.23
d12bcab81d0e4479817a2c0cbd9909a6,5,5,4,14,181.81
d12dde8c2f964aa9ad8d53cb8e0cb957,5,3,1,5,28.09
d12f8c848c854a9ebf3443457e172e01,4,1,,8,34.96
d1330d5ce5e742d9826a79d574df3172,6,4,6,6,141.48000000000002
d14673707a6a4f329ee68f9b6cc5bc2a,5,5,5,8,221.08999999999997
d1485166e0f44d2f8be9ee8c4a06a026,4,3,3,9,223.45
d149f51e147f4a6fb2c2afb3910e0ffb,3,2,2,5,135.48
d14c0a51b98b4d1aa3d5ecaab5e31109,5,3,1,13,33.910000000000004
d15a2f0fea174679a01d2dd889cf0d10,1,1,1,8,116.53999999999999
d15e46c18322472ab7e3dfbc2951aefa,4,2,3,8,98.10000000000001
d15f3f2fe6cd4f20a5da77f250cbe04b,4,3,3,6,158.85
d162eae1102148a9883683a11f4f05f4,3,3,1,7,163.13
d167940f7af04f4681daaa6d1bfd80a1,6,6,6,7,832.22
d16c6242ffe54e038b26bb71d70c6e5a,4,2,3,20,187.97999999999996
d170407600ce4c62bda7abe6e271714f,6,3,1,4,85.4
d175bfb4ec764431a570cb2f913ac4db,5,2,1,5,11.799999999999999
d17651704645434c91e0758290ef14b0,6,6,2,5,832.05
d178bcf02f2640d0abfd6a720d8619ca,5,4,1,7,148.62
d17e1e62ec1d44239803e0aebe2c0949,4,3,4,14,163.60999999999999
d18403099d124d95938941bd98f008f0,3,3,1,17,137.1
d1880d57e8734ae7b9dbafa2cb464e9b,6,3,1,15,47.58
d18b4182842948c0bb9c08234eedcd9e,4,3,3,17,202.29000000000002
d18d4dffd7324184928d1e918fdfcd8c,4,2,3,4,84.08000000000001
d191136a45c04596adb9f6ae53cfcaa2,4,2,1,2,9.620000000000001
d1917b909b034ffebfc3ec912848844d,5,5,2,7,51.91
d1964a77dd594a59948acdfef291f2a3,6,6,5,10,507.18000000000006
d19849e046cc441fb7cfc4c8a68dbf6d,5,4,5,9,224.46
d19d23efa5ee42e5b97f50ceaaa44130,6,5,6,10,217.57
d19e2ab62d954b7aa521b0588eeb8af9,5,2,1,6,16.37
d1a6fe4c241e4dbf8a4da6fd6c714ac5,5,5,3,11,232.19
d1a824d43588413981d90146cc781a13,5,3,1,4,13.370000000000001
d1afef3bb120443eaed2829e227b938c,4,4,1,1,16.18
d1b27128438f4fe58ec38cc066067c26,5,4,,3,52.6
d1bd7a6be57a496eaecbc77b1119b3b2,5,3,4,22,139.92
d1c4500ace2e45e9a45d3cd2fccac8d8,5,2,1,12,39.49
d1c50a0b12b84565a5182ee69f6c773e,3,,,4,12.669999999999998
d1c534d5e28647a79c5e6515ab9c7af4,5,3,1,9,40.78
d1c675320dcc4666a9300edc39965235,2,2,2,4,74.53999999999999
d1d3790e548e444fa3c8321bd38c4cd7,4,3,2,18,67.11
d1d5eaf6a38a44baa2cd998f870d939b,5,5,5,12,373.3
d1dacf8fe14742f281ce02c4a30c01ab,5,5,3,7,153.87
d1dd09bdd7d34c07a0cd80402abfaed5,5,5,,3,8.18
d1de78d8698c4f9aa413feb3e8441c7d,4,2,3,15,205.17000000000002
d1e603c73e534afc932dad2a4db51533,4,4,1,5,102.74
d1ede868e29245ea91818a903fec04c6,5,3,1,5,18.740000000000002
d1f3cc62def540c8951561f6da22e88a,2,2,,5,67.27
d1f41b9ca2d84f90bc7b48421a6c36f3,3,3,3,8,126.53
d1f564d61cb845a8874e58f607faaacd,5,4,3,11,103.50999999999999
d1f946881b2f44f781a90fab28ae3b5c,4,4,4,13,189.93
d209eab2e56f4430a45b0b08d2f3d72a,4,3,,5,11.420000000000002
d20a00b702a248e981279374503de506,4,1,,8,16.29
d20b60b322fc464f8bf26593330880c5,6,4,,,
d20ca51b0acf467b86e4c7bc43391c32,6,6,3,10,121.97000000000001
d210546d39034722ae351b45b0b56d25,2,,2,8,88.73000000000002
d212052a213842e7863821f278bc4bdf,4,4,4,11,211.65999999999997
d21695d2bc29410dbd4a3faa758b0528,4,2,1,10,32.75
d21a703697804c059467c8eca0668a68,5,2,,6,14.83
d21f399bbe124b3c978b2fe5767b3985,5,5,,1,9.97
d223347ca85641c98e4481c4b0fa09f5,3,2,1,5,22.37
d235232818b844c8b65dcd3efedb1c21,5,3,2,13,167.98
d237d3afa2cf4463a07e06b9a8fcba0c,4,4,4,26,400.8699999999999
d23c69f5c4e94d3facd36be424f32d41,4,4,1,11,180.70000000000002
d240308de0ee4cf8bb6072816268582b,6,6,5,14,1251.99
d242fd73828b476eb961b9c75c53b327,5,5,4,7,88.52000000000001
d24391f6da3040319f2bef0efba30dc3,6,2,,1,2.17
d245246470eb47fc8a7ac928f723c326,4,2,3,13,105.94999999999999
d2482847c5b34aefaa39f55afc669d0f,5,3,2,18,42.400000000000006
d24aac66f5404bc48728a207cee8b098,6,6,4,14,319.42
d2502eb733fc418cbdb72c5f3ac3d8eb,4,2,,2,13.82
d250372c924747d8ac9a8fa88f584bc3,5,2,2,10,155.42000000000002
d251f248075040f2a4f8c1b05a0688de,5,5,2,5,88.66
d2565b7e3ab348caa9727445e0892dd5,6,4,3,5,638.27
d25831c62b24442d805dff80c2980af0,6,6,4,7,176.84
d25f38519a89455499c9e49e67ae1511,6,3,2,18,63.95
d2678b66cabe423390376ece655685c0,6,4,2,9,132.79000000000002
d26928c65ad441b1a82619348bd72b45,4,3,2,12,230.23999999999998
d272e201f4e64fdbb129337e4139d812,3,3,3,18,186.55000000000004
d2786d4d61344ff0a8578d02799d339a,6,5,,4,11.240000000000002
d27b2ed395fc4f1d814de65eb0815c95,4,4,3,5,129.23999999999998
d27bd552c2504a028f4b8880b9a83128,4,4,,11,75.50999999999999
d27ee857b8e040d3ab77a631303affa7,5,,,5,17.159999999999997
d29034255ed94a4791d154b1868c082d,6,4,4,15,487.26
d292838e3114439982e3eeaf649cfe16,6,5,5,10,216.75000000000003
d295db8280754fd1ab7b43034eebb43f,3,1,,9,31.200000000000003
d29bf27a8925447e9e11e6c02912963a,5,2,3,4,108.92
d29e810a0e4242819eb95cd926d641ce,4,4,2,8,62.78
d2a62564694243998df45e80d7348f2f,5,5,3,6,172.54000000000002
d2ad5e6eadd24abbb98157d2b267b120,5,5,4,5,133.66
d2aea34126b84e40856e25a4ed49a611,6,4,1,5,18.34
d2b1a60725724b3ca80a282af0e79703,6,6,3,16,56.58
d2b287e7ecd34b628b05a16317b2af9a,3,3,2,6,157.47
d2b4cfebde454279aab4ae5979f19483,4,4,4,14,194.07
d2c08d145b0f452abe098cfd6b693698,4,1,,3,6.18
d2c4538caa7a482e82d3a429deea0beb,4,3,3,9,248.98000000000002
d2cbc2b8315d41af94366b74053f2731,4,2,,3,7.640000000000001
d2cbcf6fac5b47149b822875c3c08898,5,2,2,8,25.459999999999997
d2cf4d76494e46eeab4d99b0ff044baa,5,4,,6,15.790000000000003
d2d8012642ec43e09c18dd814bd1ec6c,3,3,2,5,99.11
d2dd721516be463196ab7bcf100fc82b,5,5,3,7,102.72
d2e0d611068e405e944a6c2b0b820cfc,5,5,2,4,54.78
d2e2f4621ecc4c1f89095c120b56595c,4,4,1,7,49.68000000000001
d2e43709c6114a7f99289d92bf9666b1,3,3,1,11,43.459999999999994
d2e88e95c0ae41c0980e4cfc10d162d8,6,3,1,8,36.300000000000004
d2f05a10e61c4d1da861988cc24713c9,5,4,2,3,76.28999999999999
d2f1767a364347c6992d986b4a662dc4,6,4,3,12,144.30999999999997
d2f6c336317c4bea9d39de34d702c1a0,6,4,2,13,48.4
d2f79806cdbc4b68aea25148dcd8d551,4,1,1,4,9.35
d2fdc2be8ab64e4ba04830d441e53fd5,5,4,1,8,214.34
d30132abc2594b14a092956b131db712,3,3,3,12,286.13
d3027a3344e443869ffd7b39aa99acc8,5,4,,6,16.21
d3087275deda496ca72179083b513392,5,4,4,11,150.87999999999997
d30aed36eded4c48b4be4ebcd7772787,4,2,4,10,131.42000000000002
d310ea670c7149a1b404854602b30a49,3,3,3,13,216.88
d3120674fcdd484eb43f38efb9605657,5,4,5,23,188.29
d31ccd5fc13d49f682db3b7fde074bd5,4,4,4,8,151.42
d31fa8b9716a45c9a9411eb805f8c7d0,3,3,2,8,184.59000000000003
d3209835a40a423fbf2c967218d00bcd,6,6,6,10,160.32999999999998
d3280ab59cf24b639ca87d7595108e67,3,2,3,16,61.139999999999986
d32d9bdf55ad47879f502c3602e0a45f,2,1,1,2,48.629999999999995
d32dc2cb18fa40eabb6c5f82339becb8,3,2,1,12,30.439999999999998
d3319408a4864682abdeef1e8e81f692,5,5,4,12,163.0
d332bcf1498e45d79bcfda75abbefd04,4,3,,,
d335181e52ea468891d3bf4aec67d10c,6,5,3,6,151.67000000000002
d3355ffcdb58449f9497fd76a879fbf2,5,5,1,10,220.92999999999998
d33d6ec6e0864025b9209e7a7792b90d,6,3,1,9,15.89
d343a92de6c142dc880d984873d950ef,3,3,1,9,27.450000000000003
d34af41fdf2a4ca2a68dc6991d5a8059,3,2,3,8,218.85000000000002
d34b7763e23147bea3ad40564c64c1f5,3,3,3,8,205.33
d351650b4dfa4351bcfa0ada32c51c63,3,3,2,10,156.11
d3585476abc04c198341e43da96f080c,5,5,3,11,205.64000000000001
d35cd59ac53044be82475629775a8410,4,3,1,3,10.92
d35e585fbb9b4ac1b3ccb9e1bac71335,4,3,2,17,247.0
d3647ba4dc644f5a96e58007360589b4,5,3,3,20,67.36
d36af1c14001418fa204f6aca96554af,5,5,2,4,38.03
d36ea7c10f2b4e619e70265f1be8b041,5,4,1,15,37.44999999999999
d3756366d8774999a26d0a318862b87e,2,1,2,9,44.18
d37f9b61415e4a7bb032df9f96abbb6d,4,2,1,6,97.78999999999999
d38325aac4184a2490e8cdcf02b5aa81,6,2,1,10,32.38
d3863d6f8281453d8a34f4773b54d400,6,5,2,5,45.29
d3956fdde71b4aa08a7d081f282a914f,4,3,2,3,62.279999999999994
d396390832de4547b5d8f49338e3161d,5,5,4,12,154.46
d39a586864124b5ca4decb3832096a2d,4,2,3,5,118.63999999999999
d3aa263c1f7b49cc83ff84f93dfcf230,5,1,,,
d3ae1f0e0eb841dfbaa22b1ee6901faf,5,2,,13,15.290000000000004
d3bacbe8d4c7444488f5ddd940e9b9f4,5,4,,2,4.62
d3bffca55668437d89226db69907b705,5,3,3,11,277.76
d3c01d3f66d142df959c19fb8bef8af9,5,3,4,7,156.01999999999998
d3c24fa42d0947a4be104283c35a7983,4,2,3,15,203.23
d3c29f3cb6b447c89daed838ae5abd25,4,4,4,7,100.49000000000001
d3cc8d12f281485bb71bebb5d2900e36,4,3,2,14,50.12
d3cddb41ae3b43edaa67777501c32e45,5,4,4,16,279.52000000000004
d3dd87ad6bc949d19dd1057d26d968d5,5,3,,3,7.9
d3e15aa9c2a74610aad1c4f87aab44c7,5,4,4,8,188.86
d3ebba7f5b5640ac8a98e40346c1fb4d,3,3,2,11,140.99000000000004
d3ec56372751419fa502e63f77498da0,6,4,4,5,72.65
d3ef083b0b5d40bb80a918a1382c4a08,3,3,2,8,137.82
d3f146b615514c6380b168bb3df5f05b,5,5,5,8,177.17999999999998
d3fd6d671fa041428d961950d5470ec2,4,2,1,4,11.16
d3fde2db514a40c8bae78da030e153a9,5,4,3,15,371.03000000000003
d404110ac63349a3972ef63e74490154,5,5,2,6,86.13999999999999
d40b855e10e84a74b6049695ae6d7223,6,6,2,2,41.53
d411fa37f839466b889978a939186382,3,3,1,7,26.68
d414804ad97c44eb8e6b7400792be0bc,5,3,1,12,42.260000000000005
d41708667be04a42a02a9c4ec673765d,4,4,3,7,132.60000000000002
d418e36088a244578a347901e4e9cb75,6,4,2,18,48.25000000000001
d41b6155ab804b47a6b6979a06e49d8c,3,3,3,4,79.78
d41e89f8d3ab4260ae3773e64f473d7a,5,3,2,20,60.11999999999998
d41fa9b8c2e24a1d94caa890c53bbcf6,5,1,,,
d42b3ac8b2b8478da12ac86e708d784a,5,4,3,6,63.56000000000001
d42ea4439175405fa8f010b27483e7c2,3,2,2,13,77.87
d433dae9810b4c1fb96a4de166ba50e7,6,4,4,7,157.06000000000003
d438a838e9f74fa99c3a53f53d73afd4,6,3,4,7,196.87999999999997
d438aaa243964d3eaf0d1f03d041c269,6,5,1,6,17.269999999999996
d4397a102f5644f99a97ea58475739d9,3,1,2,3,84.94
d43f8d4343e74f758058cd8b38f1c5aa,5,2,2,6,44.88
d448f3b1ae614e0dbc483eeca1aad7a7,4,4,,5,16.25
d448fa911f3f4b4aafe87396d220fad6,5,3,1,1,29.08
d451a88969af4a1fa45a05961fbeb602,6,3,,,
d4590bed9d394e72a848cae96b0f1bc9,5,3,2,7,32.67
d4595de036fe4a829708c556922334c4,4,2,,4,21.86
d459b2efea2a4a0e81b2af58edfa5fdc,4,3,2,9,216.17
d45ed3e2c2b44ea9a644be5580ad16b4,4,4,3,8,171.26999999999998
d466dfc109604e29bd4b5d4ee6af1d81,5,2,,,
d46757a6ccc84ecd8141cd74767031b2,2,2,1,6,140.09
d470c8da3a134e13951d3ca40cc4d678,3,1,,1,7.07
d47662150c614427bf70fb98136bf02a,4,3,,4,9.9
d47939878e0d4510a67df42e5b6a8111,6,4,4,10,165.20999999999998
d4821a5e60674cceaee0d2df7b46b7cf,5,5,4,9,162.0
d48ca9287f4c458793c9279c5bb6973e,3,2,,5,9.519999999999998
d499c6d63b884b83b3c06acf4fe8bd7b,6,6,5,17,166.74
d49af5885cad4f6d89bb9c2ad1d85997,2,2,1,7,17.25
d4a1f79859224f558228bda4029c4816,3,3,1,7,28.86
d4a7ab8bfb7940479867e911e984505b,5,2,3,6,111.66
d4a8b8e9d09947f992cf2d65a062b3a5,3,2,,2,15.71
d4acc625daab41bc9b6f9cfebdb8fcbf,2,2,1,8,193.21
d4b0ddab9db746ecbc848f30b2df7b07,5,5,4,5,109.63
d4b620d3f4be4a7187245c6b571d0f91,2,2,1,8,165.98000000000002
d4bb9af2f45d40938cbe8239260d39dc,4,4,1,1,31.18
d4c2549073b242db839688ef8fe0b2e9,2,2,1,4,76.56
d4c4f37033e047339d27c2a01bfd6e01,4,1,,3,4.84
d4cda03646ce4bdeb949e2d02cc3d05f,3,3,3,6,139.76000000000002
d4d584a66aa74834b342315859315a62,4,2,3,18,79.96999999999998
d4d71938f85e4ee49b5c6d785e7aebe1,3,2,1,4,69.87
d4d761c0366d46fdb3bb2878f7023ed6,4,4,1,19,60.76
d4d9bee7c34f4f5288ca458563675a76,5,3,4,15,53.31
d4db6fc5233b415fbb0769bc4575fee5,5,3,5,12,142.39000000000001
d4db8719ee8f42dda253ee9ddd3e9cab,5,4,3,4,88.15
d4dd357e57854084b74013a31ae8c79f,6,3,,7,16.73
d4e0993332ee45ffbac7b0f57f0ebf87,5,3,,,
d4ec2de5571548a39e5874296ecddb4e,5,5,4,14,123.50999999999999
d4ef1976737e4933959159aa03d19d35,5,3,4,8,143.15
d4f6205a98b4420082aae16e5a93655a,5,5,,3,13.21
d4fa96bdf9c94098afaa05cfbeba1958,4,2,,8,14.780000000000001
d5059ee547a24f9a92c5c6c9892e469d,5,5,4,9,116.05000000000001
d51c04879a2e4dc4bc21046979b117bd,4,4,2,3,66.61000000000001
d51cb02965d34146949deb979c1d6ae9,3,2,1,4,22.0
d51d270de949457b901b71a361061879,4,3,4,14,47.480000000000004
d51f7a0048da4a36af919f4ed4888262,5,5,3,19,64.01
d52343d699514a84be29aa801602440f,3,3,2,11,187.94000000000003
d52a2606f8654e009920fd75d0fdbf45,5,4,,9,17.359999999999996
d52fefcf60764f96bf6e9cfa6d425a22,6,4,3,4,96.63999999999999
d53103964ac941f7af174a5eb0e71476,6,5,3,11,210.09
d53717f5400c4e84affdaeda9dd926b3,4,3,2,8,428.22
d537607dde6343a8811c7579e1547361,5,3,1,6,16.96
d53880e21d8d43d8a2e781dfa820f745,6,3,3,10,167.00000000000003
d53a02508eaf430596a0748a60f6a520,4,4,2,20,80.44
d53a0901e66d4a5c96a1f3cda56536e1,2,2,1,6,160.37
d53d607837ca4f86bc3c3fced23b35a9,6,4,1,7,21.7
d53ea893dd774977ad75280d4be4c621,5,3,,3,10.040000000000001
d53f33e6bd1b4f1cb5273bef76b5b9f6,5,5,3,5,111.24000000000001
d5401ed982f94e08a214dd4b66200601,3,3,2,6,91.34
d5452eb5359f4f05850e75149aa9dd7c,4,3,,16,48.84000000000001
d547b897d249479aa5c5d6fe4665e078,3,2,2,8,123.48
d54a2556a3d146b88b96d498d41c681b,4,4,4,12,174.78
d54ad47d89284047809a1626127cad82,4,3,1,12,38.36
d55274b1920249d5a762b033e700536b,4,3,3,18,60.62
d5545b32465944429d595f62657f94b0,5,3,1,2,18.009999999999998
d555689c336b45f4ae0a7b9fd99fbc8a,5,4,4,8,99.6
d55b20f1e6904f8d86e8fa95aff286e6,3,2,,4,22.689999999999998
d55ce8932f364cdb882e4b90443e9097,4,1,,4,10.100000000000001
d56835f0fc28499fa58eba822b291660,4,4,2,4,56.58
d56cb6d6b61648fc9525678a207c38f1,5,4,,5,13.85
d56d701948d7473d80c0583ca8221eef,4,3,2,15,47.93999999999999
d5783bc35544463ea658fec3ba5077df,5,5,2,4,56.07
d57bd2200e7b44c6b16892f1ca75f2c9,4,3,3,24,100.66999999999999
d57fa2ef85d24235bf3860fe97c4ad08,6,4,3,21,77.53
d57fbb84ef4e412e8cdb25f4fbbfe339,5,2,2,6,89.2
d591f9979ae641a6ba3f12c3b2036a9b,4,4,3,10,257.44
d5929c3cb705407aaa4a1f2730f3ee7a,4,4,,3,11.82
d594b1f288674594a02c8527e5837ade,2,1,2,7,71.19
d5a3f124729048cc97979cee3fbe2ca0,4,3,,5,18.240000000000002
d5a7f83fb3ec4c9983d1c55364eb87c4,5,3,3,13,197.03000000000003
d5b95f202e124df58084c57724b3007f,3,2,1,5,19.299999999999997
d5b9c42225b447b799a4a8976f146425,3,2,,7,17.130000000000003
d5ba594e7bdd46cc96787b9ed1ca7390,5,5,5,17,162.15
d5c096cc6e3a4403b5da47724fc79add,4,4,2,9,190.11
d5c2ad0d116943fab03d7a1055f5c487,6,6,,,
d5c358c94a8642a9bc2b00c76a0075d0,4,3,2,5,79.82
d5cc312f1ef64b43aa37d07bfcec99d4,4,1,3,13,156.35000000000002
d5cdf78dcc4a4d409163a367e14f2e35,4,1,2,10,23.67
d5d2aaeb26f64af58262392c733ceb3f,6,5,2,3,11.19
d5d487cfdc5b456b84b7881ad5d3640b,6,5,5,4,88.98000000000002
d5d85629a78d4d4ab844e9d4f730c5a8,4,4,4,9,135.05
d5da09de843d412b9739c08c5bd212c7,3,3,2,14,138.71999999999997
d5dc6ef114ba4aa69b091e6131a99f9b,4,3,3,7,177.91
d5e0fe6f211140e5973cf8b9a14da12d,4,3,1,5,25.410000000000004
d5e2f2e2b5be45ed888c42f4997a6a1f,5,5,5,9,151.89000000000001
d5e320154bed471592aeee77ca14c085,4,3,4,18,208.10000000000005
d5e5cd91cee74eab965c44d3e0fe1ebd,5,5,2,6,88.80000000000001
d5ea4111ae9c4ccb998c0019c91c9329,5,2,,3,8.07
d5ed498cb6b24ccf9dfc714d7a7a017c,4,4,3,23,80.01999999999998
d5f5fd09f88541658e616b46df7f6576,5,5,4,20,366.7399999999999
d60929ada6ad44058b9be1359e7d2c25,5,5,4,13,357.14
d609a3e0dcfb4ecc9f6aba6d9d13618b,3,2,1,6,23.919999999999998
d61124b6a76847b593f8fce78484fcce,6,3,3,12,53.2
d613ca9c59dd42f497bdbf6178da54a7,4,4,4,8,138.09
d61af4fe2054410e9de5825f01d27141,5,5,3,13,328.62000000000006
d61f587847c54c18b2761b70417df7bc,5,5,4,8,101.72000000000001
d62121909df44994878f47ce3e73bca4,6,6,4,8,103.01000000000002
d6288202024a428ca83d6729f98b5050,6,4,,4,7.120000000000001
d628a8d8255b4c1183fcf5a52381576a,5,5,4,9,148.88
d628f07ed9524e8aa489e5dd4aa26578,4,2,1,9,29.53
d62cf96d9f19459e8ddb11720f1fa78c,5,2,2,10,104.76
d62ec1401c65445ab4e425f4c263a289,5,3,3,6,167.91000000000003
d634cc586de4494d8a7b07a54df7c91f,6,4,5,13,210.37
d63e377789c94231b7b8c75b2dc6e61f,5,2,,7,13.160000000000002
d63e5b4a63a448e98038092ba1d2812c,5,5,4,9,141.72
d6424aac00fd47799fb6fb7a1570bf5b,5,4,4,18,116.05000000000001
d6434c375c2f4113b3735713e3c2789c,3,3,,6,83.34
d643a3df453d42f4a5790a1ffb15b488,6,6,4,9,132.23999999999998
d655397f93744375b4674b0af19ee281,2,2,,5,74.38
d65a8809ec0849e0b907e2e6f82be5c7,5,2,5,7,191.48000000000002
d65f761b7c73487abaa28cbb77d68741,4,3,1,9,91.78999999999999
d660d99086664c348480011c5c013529,2,2,2,10,67.62
d668e0c25b414ab0865757f0fb16f299,4,3,1,5,20.019999999999996
d674b3444fa74d15a61baa3c882f4c20,5,3,4,22,67.36
d682f4b1e4524836aa66ba7d5e6629b7,5,5,3,10,126.19
d685d759e77b4795957052e318faf91d,6,6,5,7,149.81
d6892242c9ff49fa85d76532f04a84ab,4,3,2,10,112.92
d68d55e1ac834e7680e1fdcfd8ccb756,6,6,3,12,182.23
d6990e9615924acf80dbdf991238c371,5,4,3,10,77.55000000000001
d69b874c0b504bb1b445df034fa874a9,6,6,6,19,308.48999999999995
d69bf082f38d48af93839c66b66375dc,3,2,1,6,68.88
d69f9b28ef944239a76a132577e50385,4,2,2,6,145.7
d6a03d7951fb4f2b86be39533b5e49fc,5,3,4,16,544.6299999999999
d6aba782551648f08e8003947bb74307,4,3,1,5,126.52000000000001
d6ae309f1a5e4994aa32b8bc894aaadf,3,1,1,6,56.85
d6b061ef911a456891d99909ac4069c5,3,3,,8,65.99
d6b3d727359043719c22a41fb01ecca2,4,4,3,6,120.59
d6ba5ba5365044e4afe649443b2b1fe3,4,4,4,13,257.24
d6c59b581b0c4e7bb7cf9087bf07e787,4,3,3,13,197.10999999999999
d6cd472ecc5144f5b3fbe284e8da942f,5,2,3,14,100.55000000000001
